PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,target
-13.3088045,3.0031354,-2.8034601,1.177079,0.9033169,-0.29957816,-0.3027153,-0.35061422,-0.5906091,0.30087388,-0.13498315,0.053631153,0.18613906,0.88854045
-13.308731,3.0031898,-2.8031774,1.1773994,0.903675,-0.29964507,-0.30398637,-0.35010225,-0.5883213,0.3007009,-0.13564005,0.053889364,0.18663596,0.88854045
-13.30864,3.0022395,-2.804233,1.1754743,0.9038369,-0.2999615,-0.3059497,-0.35330996,-0.59021443,0.30440378,-0.13731101,0.05428237,0.18931802,0.88854045
-13.3086815,3.0030658,-2.803012,1.1757423,0.9035681,-0.2991398,-0.30511397,-0.35369474,-0.59168816,0.30431354,-0.13655174,0.053793285,0.18895416,0.88854045
-13.308955,3.0010273,-2.8039808,1.175016,0.90514237,-0.29975277,-0.3040642,-0.35211733,-0.5876797,0.30546123,-0.134886,0.053595725,0.18715174,0.88854045
-13.308902,3.0032175,-2.802989,1.1751207,0.9035122,-0.2989112,-0.3030262,-0.35239857,-0.5896988,0.3035378,-0.13654155,0.052531153,0.18766133,0.88854045
-13.308773,3.0032713,-2.8027315,1.1753212,0.9037847,-0.29889,-0.30411005,-0.3519304,-0.5878234,0.3036387,-0.13695133,0.05282311,0.18801858,0.88854045
-13.308915,3.0034378,-2.802647,1.1752523,0.9034533,-0.29871178,-0.3028111,-0.3525715,-0.5900054,0.30325657,-0.13645718,0.052256487,0.18768598,0.88854045
-13.30897,3.0010874,-2.804254,1.1770563,0.9049888,-0.30035242,-0.3037874,-0.3502018,-0.58858275,0.30293518,-0.1332286,0.054812066,0.18545453,0.88854045
-13.30881,3.0038655,-2.801825,1.175591,0.90365094,-0.2983623,-0.3036937,-0.3521654,-0.58850735,0.3034199,-0.13661492,0.052513942,0.18789022,0.88854045
-13.308543,3.003771,-2.8017454,1.1762819,0.90370995,-0.29859513,-0.30590475,-0.35346055,-0.5902667,0.30405307,-0.13678476,0.053818326,0.18930624,0.88854045
-13.30863,3.0030668,-2.803009,1.1757245,0.9035414,-0.29912904,-0.30511773,-0.35372084,-0.59168595,0.30431426,-0.13657314,0.05381146,0.1889954,0.88854045
-13.309112,3.0040295,-2.8019161,1.1761129,0.9036487,-0.29665682,-0.30537134,-0.3552947,-0.59009814,0.3060603,-0.14168909,0.052883178,0.17980585,0.88854045
-13.309185,3.003154,-2.8034244,1.1755383,0.90350705,-0.297332,-0.3045953,-0.3556543,-0.5913793,0.30600613,-0.14166528,0.052660003,0.17968243,0.88854045
-13.308946,3.0009253,-2.804142,1.174963,0.9051301,-0.29978466,-0.30401325,-0.35215017,-0.5877547,0.30545622,-0.13487157,0.053512234,0.18720253,0.88854045
-13.308914,3.0012858,-2.8036027,1.1750987,0.905021,-0.2994594,-0.3038298,-0.3522299,-0.5881495,0.3054765,-0.13465264,0.05348831,0.1870936,0.88854045
-13.308693,3.0024378,-2.8014803,1.1764426,0.90508145,-0.2985714,-0.30607933,-0.35350066,-0.58981,0.3060512,-0.13425392,0.05444321,0.18834643,0.88854045
-13.308733,3.0018957,-2.802504,1.1759245,0.90479153,-0.29887614,-0.30496973,-0.35397974,-0.59176844,0.30616355,-0.13384244,0.054157417,0.18801685,0.88854045
-13.308908,3.003381,-2.8027468,1.1751659,0.903423,-0.2986971,-0.30269146,-0.35259885,-0.5902331,0.3034004,-0.1363185,0.0522324,0.18760388,0.88854045
-13.308836,3.0022051,-2.8020334,1.1756587,0.90507907,-0.29867178,-0.30420768,-0.3521649,-0.58741415,0.30522054,-0.13452485,0.05325523,0.18721138,0.88854045
-13.308673,3.0029705,-2.8031611,1.1756823,0.90355545,-0.29917544,-0.30504084,-0.35374337,-0.59179634,0.3042999,-0.13652277,0.05370568,0.18896107,0.88854045
-13.308659,3.0027058,-2.803554,1.1755856,0.9036357,-0.2994179,-0.30530816,-0.35359102,-0.59137344,0.30442923,-0.13670945,0.053917438,0.18902843,0.88854045
-13.308989,3.0017512,-2.8029208,1.175231,0.9048613,-0.29896298,-0.30317765,-0.35253495,-0.5892285,0.30536604,-0.13411236,0.053023145,0.18683867,0.88854045
-13.308878,3.0004613,-2.8027163,1.177721,0.90644866,-0.29976243,-0.30476022,-0.35006005,-0.5867002,0.30467427,-0.13097334,0.05549842,0.18492953,0.88854045
-13.308546,3.0014374,-2.8030357,1.1750975,0.90459126,-0.30084485,-0.3024366,-0.35118705,-0.591687,0.30353135,-0.12853062,0.05368191,0.19579975,0.88854045
-13.308542,3.001117,-2.8004966,1.1741725,0.9066021,-0.29951647,-0.30496866,-0.35220006,-0.5867904,0.30806136,-0.12826172,0.053722616,0.19702147,0.88854045
-13.308858,3.0032852,-2.8028169,1.176567,0.9038972,-0.29749048,-0.30806643,-0.35633823,-0.590989,0.30678177,-0.14230427,0.05443884,0.18140803,0.88854045
-13.308933,3.002447,-2.8042803,1.1759769,0.90373296,-0.29811063,-0.30725253,-0.35666868,-0.59239686,0.3068723,-0.1421729,0.054280844,0.1811931,0.88854045
-13.308893,3.0031226,-2.8031383,1.1750607,0.9034994,-0.29894683,-0.30295306,-0.3524472,-0.589807,0.30352414,-0.13651258,0.05244355,0.18766825,0.88854045
-13.308816,3.0039222,-2.8017254,1.1756783,0.90368074,-0.29837728,-0.30381322,-0.3521382,-0.58827955,0.3032766,-0.13675323,0.05253802,0.18797217,0.88854045
-13.308746,3.0011399,-2.8036165,1.1757311,0.90510327,-0.29970253,-0.30589157,-0.3535157,-0.5901742,0.30624288,-0.13462707,0.054728147,0.18830131,0.88854045
-13.308687,3.003229,-2.8027697,1.1757874,0.90347904,-0.2989257,-0.30477923,-0.353895,-0.59222245,0.30417615,-0.13632876,0.053494528,0.1888967,0.88854045
-13.308535,3.0036142,-2.802003,1.1761444,0.90373904,-0.2987145,-0.30605602,-0.35327363,-0.5901295,0.30446595,-0.13674286,0.054137066,0.18918355,0.88854045
-13.308611,3.0025918,-2.8040724,1.1775686,0.90348595,-0.30015785,-0.30502552,-0.35181034,-0.592156,0.30161417,-0.13524461,0.054933473,0.18755357,0.88854045
-13.308564,3.00335,-2.8024583,1.1746708,0.9033887,-0.30030102,-0.30105323,-0.34941828,-0.5886588,0.30091953,-0.13118804,0.052034244,0.19562964,0.88854045
-13.308464,3.0050938,-2.7994428,1.175854,0.903642,-0.2988931,-0.30226928,-0.34898025,-0.58648807,0.30058664,-0.1311773,0.0519457,0.19596772,0.88854045
-13.308798,3.001139,-2.8036194,1.1757488,0.9051301,-0.2997133,-0.30588782,-0.3534896,-0.5901764,0.30624217,-0.13460574,0.054709967,0.18826006,0.88854045
-13.308595,3.0022948,-2.804514,1.1774908,0.9035794,-0.3004582,-0.30533338,-0.35168016,-0.5916103,0.3015809,-0.13554797,0.055081096,0.18770693,0.88854045
-13.30896,3.0034368,-2.8030052,1.1768378,0.90363175,-0.29938084,-0.30197215,-0.34875762,-0.5862241,0.29993898,-0.13565877,0.052715074,0.18533646,0.88854045
-13.309226,3.0022056,-2.8024492,1.1746924,0.9047058,-0.29843348,-0.30076844,-0.3513772,-0.58782536,0.3046028,-0.13378611,0.051611166,0.18534632,0.88854045
-13.308998,3.0018532,-2.8027592,1.1752839,0.90487355,-0.29893112,-0.3032285,-0.3525021,-0.58915347,0.30537105,-0.13412678,0.053106636,0.18678789,0.88854045
-13.308879,3.002858,-2.8035312,1.1749641,0.9035798,-0.29918933,-0.3032204,-0.35229486,-0.589384,0.30365348,-0.1366992,0.05265537,0.1877356,0.88854045
-13.3088875,3.0029528,-2.803382,1.175024,0.9035924,-0.2991537,-0.30329365,-0.35224622,-0.5892759,0.30366713,-0.13672817,0.052742973,0.18772869,0.88854045
-13.309035,3.0015876,-2.803155,1.175205,0.9049806,-0.29918438,-0.30349213,-0.35232365,-0.5887327,0.30549967,-0.13429207,0.053300276,0.18681388,0.88854045
-13.308631,3.0036075,-2.8020697,1.1747937,0.90333897,-0.30006206,-0.30078787,-0.3495438,-0.58908707,0.30079514,-0.13097268,0.051804915,0.1955239,0.88854045
-13.308638,3.0027864,-2.803299,1.1745318,0.903616,-0.30086535,-0.30162096,-0.34908354,-0.5876945,0.30101424,-0.1316354,0.052357268,0.19576763,0.88854045
-13.3088045,3.0036962,-2.8020682,1.1755542,0.9037439,-0.29856914,-0.30403435,-0.3519644,-0.5879762,0.30356288,-0.13683051,0.052813366,0.18795066,0.88854045
-13.30886,3.0023916,-2.8042102,1.1748527,0.903781,-0.29973286,-0.30386192,-0.3520138,-0.588225,0.30362803,-0.13730076,0.053020243,0.18802519,0.88854045
-13.308882,3.0029805,-2.803351,1.1750184,0.90350515,-0.29905045,-0.30291864,-0.35252163,-0.589813,0.30335104,-0.13658944,0.052287944,0.18776329,0.88854045
-13.308897,3.0022995,-2.801887,1.1757363,0.9051185,-0.29864693,-0.30427712,-0.35209015,-0.58730817,0.30523354,-0.13453248,0.05332465,0.1871631,0.88854045
-13.308981,3.0015562,-2.8032007,1.1752062,0.904967,-0.29923147,-0.30353636,-0.3523719,-0.5886078,0.3053378,-0.13443014,0.05325426,0.18694125,0.88854045
-13.308878,3.0043008,-2.8008142,1.1737916,0.9037501,-0.2973947,-0.30382854,-0.35407153,-0.58791983,0.30596274,-0.13803163,0.051310048,0.18937992,0.88854045
-13.308725,3.0014274,-2.8035293,1.1778601,0.90487283,-0.30009553,-0.305382,-0.35181206,-0.5913795,0.3034768,-0.13289124,0.055691127,0.18666653,0.88854045
-13.308505,3.0028684,-2.803444,1.1779841,0.90382403,-0.30008048,-0.30641472,-0.35119742,-0.58977956,0.3016197,-0.1358659,0.055450853,0.1879891,0.88854045
-13.308712,3.0019848,-2.8022318,1.1748518,0.90477675,-0.30033165,-0.30125177,-0.3494957,-0.5881157,0.30275208,-0.128752,0.052591547,0.19471495,0.88854045
-13.308693,3.0039861,-2.8011584,1.1729072,0.90340847,-0.29907948,-0.30080318,-0.35147715,-0.58872736,0.30348128,-0.13225114,0.05057694,0.19693176,0.88854045
-13.3089905,3.0017893,-2.802865,1.1752172,0.9048421,-0.29890454,-0.30312335,-0.35252088,-0.5893915,0.30550778,-0.13398299,0.053084876,0.18670626,0.88854045
-13.308741,3.0035694,-2.8022633,1.1754954,0.9037177,-0.29865187,-0.30400538,-0.35206136,-0.58795947,0.30338734,-0.13693962,0.052679747,0.18808483,0.88854045
-13.308614,3.0024636,-2.801311,1.1752852,0.9050086,-0.29998958,-0.30225992,-0.34906167,-0.5863931,0.30277717,-0.1290409,0.0528737,0.19500415,0.88854045
-13.308599,3.003052,-2.8029027,1.1746107,0.90350884,-0.3006121,-0.3013574,-0.349262,-0.5881153,0.30088556,-0.13147011,0.052163687,0.19574176,0.88854045
-13.308869,3.002496,-2.8040466,1.1749212,0.90379375,-0.29968628,-0.30394286,-0.35196057,-0.58810204,0.30364382,-0.13733318,0.053114872,0.18801852,0.88854045
-13.30887,3.0026557,-2.8038235,1.1749462,0.90368587,-0.29945403,-0.3036015,-0.35211602,-0.58873016,0.30363393,-0.13703158,0.052890595,0.18788193,0.88854045
-13.308628,3.0014174,-2.8030748,1.1746664,0.9049242,-0.30085993,-0.30185312,-0.3492235,-0.58711165,0.30285752,-0.1292778,0.052973222,0.19502066,0.88854045
-13.308703,3.001776,-2.8025355,1.1748408,0.90488344,-0.3005926,-0.30165517,-0.3493011,-0.5874286,0.3027411,-0.12909886,0.052830826,0.19490515,0.88854045
-13.308902,3.0032175,-2.802989,1.1751207,0.9035122,-0.2989112,-0.3030262,-0.35239857,-0.5896988,0.3035378,-0.13654155,0.052531153,0.18766133,0.88854045
-13.308902,3.0032175,-2.802989,1.1751207,0.9035122,-0.2989112,-0.3030262,-0.35239857,-0.5896988,0.3035378,-0.13654155,0.052531153,0.18766133,0.88854045
-13.308591,3.0036166,-2.8019762,1.176263,0.90382594,-0.298809,-0.30624354,-0.3532295,-0.58971983,0.30419183,-0.13698998,0.054105867,0.18932281,0.88854045
-13.308746,3.0011399,-2.8036165,1.1757311,0.90510327,-0.29970253,-0.3058915,-0.35351574,-0.5901742,0.30624288,-0.13462707,0.054728147,0.18830131,0.88854045
-13.308921,3.0010421,-2.801362,1.1748161,0.90642065,-0.3000419,-0.3007781,-0.3476746,-0.58317167,0.3038239,-0.12696275,0.052426632,0.19302832,0.88854045
-13.308944,3.0015085,-2.8006773,1.1749307,0.9062341,-0.2995347,-0.3001297,-0.34800565,-0.5842485,0.3037141,-0.1264438,0.051979586,0.19281463,0.88854045
-13.309107,3.0017512,-2.8027096,1.1743383,0.9050707,-0.29684386,-0.30718452,-0.35881996,-0.5920043,0.3114336,-0.14074773,0.053484786,0.1816179,0.88854045
-13.308987,3.000326,-2.8051991,1.1758426,0.90531594,-0.29885152,-0.3082354,-0.35631707,-0.59058255,0.30907333,-0.14033544,0.05547271,0.18054995,0.88854045
-13.309002,3.001033,-2.8015056,1.1759748,0.9064931,-0.2986164,-0.30458266,-0.35212466,-0.5866066,0.30709124,-0.13216469,0.053998817,0.18632685,0.88854045
-13.308935,2.9993165,-2.8046355,1.1770447,0.90637773,-0.30069393,-0.30424643,-0.35026485,-0.58757716,0.30472952,-0.13114187,0.055481017,0.18486749,0.88854045
-13.308617,3.003349,-2.8024611,1.1746886,0.9034154,-0.30031174,-0.30104947,-0.34939218,-0.588661,0.30091882,-0.13116676,0.052016065,0.1955884,0.88854045
-13.308585,3.004091,-2.8011508,1.1752366,0.9035937,-0.299738,-0.30178648,-0.34908426,-0.5873636,0.30081385,-0.13124776,0.05206828,0.19576888,0.88854045
-13.308969,3.003475,-2.8026004,1.1752436,0.90346247,-0.2986723,-0.30276084,-0.35252404,-0.59012705,0.3034134,-0.13632613,0.052301824,0.18755572,0.88854045
-13.308862,3.0025609,-2.8039727,1.1748863,0.90367323,-0.29948968,-0.30352825,-0.3521647,-0.58883834,0.30362022,-0.13700262,0.05280299,0.18788885,0.88854045
-13.3089695,3.0037596,-2.8018355,1.1732794,0.9034925,-0.29771453,-0.30270672,-0.35453218,-0.5898733,0.30608654,-0.13759696,0.051004425,0.18901162,0.88854045
-13.308917,3.003476,-2.8025975,1.1752259,0.90343577,-0.29866147,-0.3027646,-0.3525502,-0.5901249,0.3034141,-0.13634747,0.052320004,0.18759696,0.88854045
-13.308738,3.0010445,-2.8037663,1.1756711,0.9050905,-0.29973817,-0.30581832,-0.35356438,-0.5902824,0.30622923,-0.1345981,0.054640543,0.18830822,0.88854045
-13.308754,3.0013416,-2.8033247,1.1757488,0.90499705,-0.29943782,-0.30551046,-0.35369456,-0.5908281,0.30626243,-0.13429469,0.05449292,0.18815498,0.88854045
-13.30858,3.0036104,-2.80201,1.1761428,0.9036955,-0.29864395,-0.30570087,-0.35351452,-0.5906224,0.30417955,-0.13659269,0.053683992,0.18918909,0.88854045
-13.308768,3.0016062,-2.8029318,1.1758456,0.9049168,-0.29919535,-0.30524307,-0.3538469,-0.591251,0.3061331,-0.13410807,0.05428116,0.18808763,0.88854045
-13.30887,3.0026557,-2.8038235,1.1749462,0.90368587,-0.29945403,-0.30360144,-0.35211605,-0.58873016,0.30363393,-0.13703158,0.052890595,0.18788193,0.88854045
-13.309064,3.0021107,-2.8023705,1.1754069,0.90482384,-0.29869217,-0.30296314,-0.35262764,-0.5895817,0.3052466,-0.13391137,0.052877307,0.18668227,0.88854045
-13.308685,3.0023496,-2.801618,1.1763757,0.90506834,-0.2986108,-0.30598384,-0.35356516,-0.5899514,0.30602884,-0.13421041,0.054351553,0.1883096,0.88854045
-13.308717,3.0027678,-2.8034563,1.1756823,0.9036884,-0.29945093,-0.30541807,-0.3535384,-0.5911446,0.30427957,-0.13683388,0.053922724,0.18906616,0.88854045
-13.308819,3.0039608,-2.8016753,1.1756508,0.9036637,-0.29832667,-0.30376697,-0.35211676,-0.5883992,0.30343354,-0.13664389,0.052601546,0.18788318,0.88854045
-13.308906,3.0025012,-2.8015952,1.1757542,0.9050123,-0.2983822,-0.30389607,-0.352269,-0.58796203,0.3052531,-0.13420016,0.053089425,0.18701677,0.88854045
-13.3088875,3.0005887,-2.8021727,1.1761808,0.9062149,-0.29892612,-0.30527925,-0.35403764,-0.5909904,0.30786496,-0.13154274,0.05473715,0.18718676,0.88854045
-13.30877,3.00163,-2.8028998,1.1758455,0.9048986,-0.29912937,-0.30523342,-0.35380125,-0.59134775,0.30629218,-0.13400772,0.054351,0.18804295,0.88854045
-13.309005,3.0020468,-2.802484,1.1753207,0.9047622,-0.2986583,-0.3028782,-0.35265744,-0.5897813,0.30538708,-0.13381085,0.05287717,0.18668278,0.88854045
-13.309071,3.000025,-2.8032122,1.175348,0.90642196,-0.29944345,-0.30410928,-0.3522541,-0.58748335,0.30732477,-0.13224897,0.05414024,0.18617223,0.88854045
-13.308858,3.0010765,-2.8042703,1.1770216,0.9048585,-0.30023497,-0.30347395,-0.3504979,-0.5890403,0.30264777,-0.13315877,0.054416742,0.18562566,0.88854045
-13.309017,3.0004365,-2.8024168,1.1757243,0.9066523,-0.29914856,-0.30499488,-0.35186377,-0.58592224,0.30730957,-0.13247982,0.05428726,0.18641435,0.88854045
-13.308656,3.0026968,-2.801086,1.17653,0.90497833,-0.29831088,-0.30582148,-0.35367846,-0.5902339,0.30592817,-0.13408113,0.05425024,0.18832342,0.88854045
-13.308841,2.9997685,-2.8033986,1.1759012,0.9064651,-0.29971868,-0.30611616,-0.35360345,-0.58959574,0.3080848,-0.1322268,0.055307683,0.18747173,0.88854045
-13.309062,3.0032752,-2.8031125,1.1744215,0.9034167,-0.2987075,-0.3008694,-0.35117728,-0.58781576,0.30274922,-0.13652366,0.05119984,0.18641691,0.88854045
-13.309022,3.0038154,-2.802094,1.1749516,0.9037011,-0.29839844,-0.3019874,-0.35069054,-0.5858644,0.3026247,-0.13693699,0.051487282,0.18674396,0.88854045
-13.308772,3.0015414,-2.8030114,1.1758772,0.90502256,-0.29935557,-0.3056646,-0.3535927,-0.5905969,0.30629188,-0.13435608,0.05467515,0.18814151,0.88854045
-13.308734,3.0030649,-2.8030148,1.17576,0.9035949,-0.2991506,-0.30511022,-0.35366857,-0.59169036,0.30431283,-0.13653046,0.053775102,0.1889128,0.88854045
-13.3088045,3.0036962,-2.8020682,1.1755542,0.9037439,-0.29856914,-0.30403435,-0.3519644,-0.5879762,0.30356288,-0.13683051,0.052813366,0.18795066,0.88854045
-13.308887,3.00305,-2.803257,1.1749841,0.90346926,-0.29893762,-0.3028404,-0.3524703,-0.59006256,0.3036585,-0.13636526,0.052417304,0.18758576,0.88854045
-13.308951,3.0005653,-2.8052487,1.1764858,0.9045829,-0.30051363,-0.30229053,-0.3509488,-0.5911741,0.30291092,-0.13259122,0.054168373,0.18512408,0.88854045
-13.308839,3.0033982,-2.8025126,1.1754942,0.9038642,-0.29888028,-0.30433846,-0.3518081,-0.58743274,0.30352896,-0.13711259,0.05294281,0.18806253,0.88854045
-13.308657,3.001788,-2.8024468,1.1762046,0.9052568,-0.29919004,-0.3065521,-0.35333273,-0.58890057,0.30598974,-0.13478294,0.05462883,0.1886061,0.88854045
-13.3087,3.00131,-2.80337,1.17575,0.9049836,-0.2994849,-0.30555475,-0.35374287,-0.59070307,0.30610055,-0.13443276,0.05444696,0.18828224,0.88854045
-13.308802,3.0036638,-2.8021169,1.1755731,0.90375715,-0.29862702,-0.30407482,-0.35198656,-0.5878535,0.30340028,-0.13694724,0.05274917,0.18803655,0.88854045
-13.308894,3.0023057,-2.8019028,1.1756439,0.90505844,-0.29855222,-0.30409366,-0.35210353,-0.5877052,0.30550903,-0.13426754,0.053344697,0.18698306,0.88854045
-13.308693,3.000963,-2.8042355,1.1776351,0.9049277,-0.30042022,-0.30549526,-0.35176158,-0.5911878,0.3035767,-0.13301647,0.055720717,0.18674748,0.88854045
-13.308673,3.0029705,-2.8031611,1.1756823,0.90355545,-0.29917544,-0.30504084,-0.35374337,-0.59179634,0.3042999,-0.13652283,0.053705677,0.18896107,0.88854045
-13.308842,3.0031235,-2.8031354,1.175043,0.9034727,-0.29893607,-0.30295682,-0.35247332,-0.58980477,0.3035248,-0.13653392,0.05246173,0.1877095,0.88854045
-13.30897,3.0035121,-2.802555,1.1752282,0.90343994,-0.2986173,-0.3027231,-0.3524949,-0.5902538,0.30355817,-0.1362187,0.052367,0.18746407,0.88854045
-13.308915,3.0026205,-2.8014135,1.175814,0.9050067,-0.2982806,-0.30395955,-0.35217464,-0.5879505,0.30542588,-0.13412878,0.053246927,0.18696506,0.88854045
-13.309043,3.0005143,-2.8024945,1.1754295,0.90618986,-0.29887426,-0.3034249,-0.35258615,-0.5887026,0.30736405,-0.13163301,0.0537702,0.1859109,0.88854045
-13.308876,3.0028255,-2.8035798,1.174983,0.9035929,-0.29924718,-0.30326092,-0.352317,-0.5892613,0.30349088,-0.13681594,0.05259118,0.18782161,0.88854045
-13.308862,3.0025609,-2.8039727,1.1748863,0.90367323,-0.29948965,-0.30352825,-0.35216466,-0.58883834,0.30362022,-0.13700262,0.05280299,0.18788885,0.88854045
-13.30894,3.0029519,-2.8033848,1.1750418,0.9036192,-0.29916447,-0.3032899,-0.35222006,-0.58927804,0.3036664,-0.13670683,0.052724794,0.18768732,0.88854045
-13.308779,3.0033038,-2.802659,1.1754165,0.90382475,-0.2989051,-0.30426902,-0.35188285,-0.5875387,0.30351597,-0.13710496,0.052873384,0.18811081,0.88854045
-13.308829,3.0027053,-2.8040996,1.1769744,0.9034471,-0.29997984,-0.30298406,-0.35053563,-0.590047,0.30068147,-0.13534364,0.053607818,0.18634962,0.88854045
-13.308801,3.0021822,-2.804884,1.1767725,0.90360373,-0.30047208,-0.30351305,-0.35023165,-0.589198,0.3009345,-0.13572434,0.054030787,0.18648134,0.88854045
-13.308728,3.0022733,-2.801807,1.1749485,0.90467817,-0.3000232,-0.30097467,-0.3496024,-0.58863527,0.30278176,-0.12846503,0.052449625,0.1946028,0.88854045
-13.308584,3.0013354,-2.8035445,1.1766305,0.9047614,-0.30154198,-0.30153006,-0.3474207,-0.58801705,0.30020505,-0.12769616,0.054053396,0.19345991,0.88854045
-13.308902,3.0032175,-2.802989,1.1751207,0.9035122,-0.2989112,-0.3030262,-0.35239857,-0.5896988,0.3035378,-0.13654155,0.052531153,0.18766133,0.88854045
-13.308914,3.0025966,-2.8014455,1.1758142,0.90502506,-0.29834658,-0.30396926,-0.35222036,-0.58785385,0.3052668,-0.13422912,0.05317703,0.18700974,0.88854045
-13.308829,3.0016935,-2.8027973,1.1759303,0.90495676,-0.29916674,-0.3053348,-0.3537563,-0.59111184,0.30615473,-0.13413024,0.054354638,0.18808322,0.88854045
-13.308895,3.000789,-2.8018856,1.1762106,0.9061032,-0.2986571,-0.30490667,-0.3542088,-0.59165144,0.30787235,-0.13121226,0.05450357,0.18703778,0.88854045
-13.308796,3.0036008,-2.8022175,1.1754942,0.9037313,-0.29860476,-0.30396116,-0.35201305,-0.5880844,0.30354923,-0.13680154,0.052725762,0.18795757,0.88854045
-13.308731,3.0031898,-2.8031774,1.1773994,0.903675,-0.29964504,-0.30398643,-0.35010225,-0.5883213,0.3007009,-0.13564005,0.053889364,0.18663596,0.88854045
-13.308771,2.999295,-2.804459,1.1777275,0.906383,-0.30073673,-0.3060277,-0.35171914,-0.5900636,0.30538535,-0.1309196,0.056447875,0.18607102,0.88854045
-13.308879,3.0004933,-2.8023224,1.1761209,0.90620226,-0.29896176,-0.30520612,-0.35408628,-0.5910986,0.30785125,-0.13151377,0.054649547,0.18719368,0.88854045
-13.308909,3.0024364,-2.8016748,1.1757858,0.90511817,-0.29854244,-0.3043176,-0.35201478,-0.58730793,0.30541188,-0.13444817,0.053483415,0.18707053,0.88854045
-13.3088045,3.0036962,-2.8020682,1.1755542,0.9037439,-0.29856914,-0.30403435,-0.3519644,-0.5879762,0.30356288,-0.13683051,0.052813366,0.18795066,0.88854045
-13.308902,3.0021784,-2.8024096,1.1777455,0.90499943,-0.29939038,-0.3039965,-0.35028267,-0.5880961,0.30242342,-0.13303885,0.05432312,0.18564986,0.88854045
-13.308914,3.0025966,-2.8014455,1.1758142,0.90502506,-0.29834658,-0.30396926,-0.35222036,-0.58785385,0.3052668,-0.13422906,0.053177033,0.18700974,0.88854045
-13.308935,3.001468,-2.8036823,1.1771771,0.9048045,-0.29990974,-0.3032356,-0.35055327,-0.58948,0.30269396,-0.13286304,0.054338545,0.18542413,0.88854045
-13.309102,3.0005867,-2.8023777,1.1755226,0.90624815,-0.29890066,-0.30353403,-0.35253662,-0.588452,0.30722868,-0.13175899,0.053780798,0.18595164,0.88854045
