0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.010768876,-0.09205662,-2.0451388,0.0063832626,-0.10227202,0.01870365,0.07063438,0.15865675,-0.015703607,2.5830133,0.111077115,0.03324642,1.8583723,0.007859886,0.024961948,0.0994837
0.010723767,-0.091838285,-2.0452938,0.00628387,-0.10190265,0.018650636,0.071195334,0.15855597,-0.015536342,2.5819383,0.11075058,0.03244719,1.8593025,0.007838482,0.024699964,0.09879315
0.010740696,-0.09185315,-2.04524,0.006183056,-0.10163379,0.01866261,0.070690766,0.15851054,-0.0158633,2.5819972,0.11056392,0.033159822,1.8599364,0.0078398455,0.02511704,0.097877905
0.010812772,-0.09214507,-2.0448134,0.006234018,-0.10156986,0.018690638,0.07081754,0.15867837,-0.015815988,2.583102,0.11035023,0.0335126,1.8587878,0.00788402,0.025135614,0.098415464
0.010804178,-0.09219845,-2.0448928,0.006360503,-0.101874545,0.018695567,0.07133381,0.15889709,-0.015551355,2.583306,0.11064399,0.032874465,1.8578485,0.00788455,0.024765171,0.09918441
0.01081556,-0.092186615,-2.045126,0.0063289907,-0.10250069,0.018680882,0.0705131,0.1588321,-0.015597839,2.5830503,0.110165276,0.03419847,1.8591007,0.007852976,0.025418416,0.09905268
0.010817436,-0.09200198,-2.0451736,0.00628997,-0.10229914,0.018687207,0.0703945,0.15865481,-0.015863594,2.5829182,0.111024536,0.033867165,1.8593731,0.007863611,0.025452465,0.098698005
0.010809191,-0.0920843,-2.0448518,0.006344717,-0.10302691,0.018698476,0.07093117,0.15868908,-0.015579373,2.5833225,0.11020296,0.033756815,1.8583585,0.007878792,0.025269344,0.09891115
0.010795069,-0.09215031,-2.0448775,0.0063447915,-0.10192792,0.01868622,0.07130718,0.15879418,-0.0155003145,2.5830789,0.11050427,0.032836333,1.8580577,0.007882182,0.024718918,0.09929666
0.010798757,-0.09210874,-2.045222,0.006224759,-0.10164347,0.018684912,0.07063343,0.15887576,-0.015912555,2.5827827,0.11082755,0.033611894,1.8593276,0.007866217,0.025293887,0.0981203
